food_id,food_name,food_name_clean,calories_100g,protein_100g,fat_100g,carbohydrate_100g,image_url,source,zero_calorie_flag,calorie_inconsistent_flag,calorie_macro_diff,cooking_category,main_ingredient,meal_time,contains_gluten,contains_dairy,contains_nuts,contains_peanut,contains_seafood,contains_egg,contains_soy,contains_celery,contains_mustard,contains_sesame,contains_sulfite,contains_other,contains_unknown,confidence,allergen_sources,label_sources,allergen_match_count,merge_status,food_category,food_category_source,base_ingredient,base_ingredient_tags,recipe_reference_match,recipe_reference_source,recipe_reference_title,recipe_ingredients_reference,suitable_breakfast,suitable_lunch,suitable_dinner,meal_time_tags,primary_meal_time,feature_rule_version,context_correction_notes,menu_reference_match,menu_reference_source,menu_reference_title,menu_reference_category,menu_reference_meal_time,ingredient_only_flag,raw_ingredient_flag,is_recommendable_food,recommendation_item_type,recommendation_confidence,recommendation_exclusion_reason,halal_status,is_halal_candidate,contains_non_halal_ingredient,non_halal_ingredient_tags,halal_review_reason,halal_confidence,halal_rule_version,menu_ready_rule_version
FD0695,keju kacang tanah,keju kacang tanah,590.0,27.0,49.0,20.9,https://img.freepik.com/free-photo/cheddar-cheese-dark-wooden-surface_1150-41937.jpg?w=1060&t=st=1684238932~exp=1684239532~hmac=578424a4cc6bde6d195628ec281e5daa943e767e0e6d813354904914dc34af51,indonesian_food_nutrition_dataset,0,0,-42.6,other,susu,"lunch,dinner",False,True,True,True,False,False,False,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,lauk_nabati,keyword,susu,susu,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,local_food_or_menu,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0696,kelapa hutan kering,kelapa hutan kering,623.0,2.0,52.1,36.5,https://cf.shopee.co.id/file/b744bbf5c824fbcba58e1aeff62b2e8f,indonesian_food_nutrition_dataset,0,0,0.1,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,keyword,buah,buah,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0697,kelapa muda air,kelapa muda air,17.0,0.2,0.1,3.8,https://img.okezone.com/content/2023/02/10/298/2762492/6-manfaat-minum-air-kelapa-muda-selain-melepas-dahaga-TMckAbHjlI.jpeg,indonesian_food_nutrition_dataset,0,0,0.1,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,keyword,buah,buah,False,,,,True,True,True,breakfast|lunch|dinner,breakfast,food_context_rules_v1,fruit_keyword,False,,,,,False,False,True,drink,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0698,kelapa muda daging,kelapa muda daging,68.0,1.0,0.9,14.0,https://assets.tokko.io/7785295b-a6a6-4936-ab19-a31759ef44d7/products/images/8f8a1078-27c5-43e8-8a32-93738de68b9d,indonesian_food_nutrition_dataset,0,0,-0.1,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,keyword,buah,buah,False,,,,True,True,True,breakfast|lunch|dinner,breakfast,food_context_rules_v1,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0699,kelapa setengah tua daging,kelapa setengah tua daging,180.0,4.0,15.0,10.0,https://doktersehat.com/wp-content/uploads/2020/05/manfaat-daging-kelapa.jpg,indonesian_food_nutrition_dataset,0,0,-11.0,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,keyword,buah,buah,False,,,,True,True,True,breakfast|lunch|dinner,breakfast,food_context_rules_v1,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0700,kelapa tua daging,kelapa tua daging,359.0,3.4,34.7,14.0,https://asset-a.grid.id/crop/0x0:0x0/x/photo/2022/09/06/daging-kelapajpg-20220906030742.jpg,indonesian_food_nutrition_dataset,0,0,-22.9,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,keyword,buah,buah,False,,,,True,True,True,breakfast|lunch|dinner,breakfast,food_context_rules_v1,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0701,kelepon,kelepon,214.0,5.4,5.4,40.2,https://caramembuat.id/wp-content/uploads/2022/06/Cara-Membuat-Klepon-Ketan-Khas-Bali.webp,indonesian_food_nutrition_dataset,0,0,-17.0,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,local_food_or_menu,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0702,kelewih,kelewih,111.0,1.5,0.3,27.2,https://kecipir.com/blog/wp-content/uploads/2018/02/arto_commun_070509_0128_ltn.jpg,indonesian_food_nutrition_dataset,0,0,-6.5,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,local_food_or_menu,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0704,kemang,kemang,48.0,1.0,0.2,11.9,https://www.mongabay.co.id/wp-content/uploads/2017/11/Kemang.jpg,indonesian_food_nutrition_dataset,0,0,-5.4,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,local_food_or_menu,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0705,kembang tahu,kembang tahu,380.0,48.9,13.8,23.3,https://asset.kompas.com/crops/sgS6iHzRJjt2l5GMjgtm8spQscM=/0x0:1000x667/750x500/data/photo/2020/08/22/5f412ff8eee87.jpg,indonesian_food_nutrition_dataset,0,0,-33.0,other,kedelai,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lauk_nabati,keyword,kedelai,kedelai,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,plant_protein,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0706,kembang turi,kembang turi,44.0,1.8,0.6,9.6,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_640/v1568729650/gegx4jyvwt2yemk2wou0.jpg",indonesian_food_nutrition_dataset,0,0,-7.0,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,local_food_or_menu,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0708,kenari,kenari,657.0,15.0,66.0,13.0,https://cdn.antaranews.com/cache/800x533/2021/09/03/Screenshot_2021-09-03-09-41-57-05_copy_1055x704.jpg,indonesian_food_nutrition_dataset,0,0,-49.0,other,kacang,"lunch,dinner",False,False,True,False,False,False,False,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,lainnya,fallback,kacang,kacang,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,local_food_or_menu,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0710,kentang,kentang,83.0,2.0,0.1,19.1,https://img.freepik.com/free-photo/side-view-basket-bowl-full-potato-sackcloth-wooden-surface-background-with-copy-space_141793-5650.jpg?w=1060&t=st=1684232790~exp=1684233390~hmac=d4c5a62367069d98e3ddf3935be7b63e3f650cd00d6f80da197e948280b1e1b3,indonesian_food_nutrition_dataset,0,0,-2.3,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_pokok,keyword,umbi,umbi,False,,,,True,True,True,breakfast|lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,staple,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0711,kentang hitam,kentang hitam,142.0,0.9,0.4,33.7,https://www.satuharapan.com/uploads/cache/news_69316_1481712492.jpg,indonesian_food_nutrition_dataset,0,0,0.0,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_pokok,keyword,umbi,umbi,False,,,,True,True,True,breakfast|lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,staple,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0712,keong,keong,64.0,12.0,1.0,2.0,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2020/09/03/639552413.jpg,indonesian_food_nutrition_dataset,0,0,-1.0,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,local_food_or_menu,low,,needs_review,False,False,,exotic_or_sensitive_animal,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0713,kepala susu krim,kepala susu krim,204.0,2.6,20.0,4.0,https://www.donnemagazine.it/wp-content/uploads/2015/05/panna-montata-1.jpg,indonesian_food_nutrition_dataset,0,0,-2.4,other,susu,breakfast,False,True,False,False,False,False,False,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,minuman,keyword,susu,susu,False,,,,True,True,False,breakfast|lunch,breakfast,food_context_rules_v1,,False,,,,,False,False,True,drink,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0714,kepiting,kepiting,151.0,13.8,3.8,14.1,https://thumb.tvonenews.com/thumbnail/2022/09/09/631ae5a4f1c8b-ilustrasi-makanan-laut-kepiting_1265_711.jpg,indonesian_food_nutrition_dataset,0,0,5.2,other,seafood,"lunch,dinner",False,False,False,False,True,False,False,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,lauk_hewani,keyword,seafood,seafood,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,animal_base_seafood,False,,,,,False,False,True,protein_dish,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0715,kerang,kerang,59.0,18.0,1.1,3.6,https://i0.wp.com/resepkoki.id/wp-content/uploads/2017/02/Kerang-Tiram.jpg?fit=740%2C471&ssl=1,indonesian_food_nutrition_dataset,0,0,-37.3,other,seafood,"lunch,dinner",False,False,False,False,True,False,False,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,lauk_hewani,keyword,seafood,seafood,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,animal_base_seafood,False,,,,,False,False,True,protein_dish,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0719,keremes,keremes,475.0,1.6,25.5,64.4,https://1.bp.blogspot.com/-7vUY82UReBs/WTbWbqEd68I/AAAAAAAAG4k/isry-Tn67FQgLbx5nqz5ZVhpQeAMHkaSACLcB/s1600/23-04-12-2863049_540b3cf5-8735-4432-9749-3805a501b746.jpg,indonesian_food_nutrition_dataset,0,0,-18.5,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,local_food_or_menu,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0721,keripik bayam,keripik bayam,586.0,4.9,40.6,50.2,https://asset.kompas.com/crops/jYESdylVwVMIxcGzRhIFfZhPjnI=/0x28:1000x694/750x500/data/photo/2021/06/12/60c3ff4b72ad0.jpeg,indonesian_food_nutrition_dataset,0,0,0.2,olahan,ayam,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,keyword,sayuran,ayam,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,vegetable_keyword,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0722,keripik gadung,keripik gadung,446.0,2.8,14.5,76.0,https://www.ngadipuro.desa.id/desa/upload/artikel/sedang_1634355777_keripik-gadung.jpg,indonesian_food_nutrition_dataset,0,0,0.3,olahan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,gorengan,keyword,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0723,keripik kentang,keripik kentang,448.0,2.7,18.8,67.1,https://asset.kompas.com/crops/TaJKfxhk6isVM1cCWS03MJ-LeZw=/32x12:1000x657/780x390/data/photo/2022/05/25/628d7e2eb24a9.jpg,indonesian_food_nutrition_dataset,0,0,-0.4,olahan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,gorengan,keyword,umbi,umbi,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0724,keripik lampung,keripik lampung,485.0,1.7,22.2,69.7,https://img-global.cpcdn.com/recipes/42103518f5a03444/680x482cq70/keripik-pisang-coklat-khas-lampung-foto-resep-utama.jpg,indonesian_food_nutrition_dataset,0,0,-0.4,olahan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,gorengan,keyword,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0725,keripik oncom,keripik oncom,598.0,8.3,43.8,42.6,https://images.tokopedia.net/img/cache/700/product-1/2020/8/16/58377017/58377017_c917b0cd-8da8-412b-834f-792308dd5144_538_538,indonesian_food_nutrition_dataset,0,0,0.2,olahan,kedelai,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,gorengan,keyword,kedelai,kedelai,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0726,keripik singkong,keripik singkong,478.0,0.9,20.7,72.0,https://www.astronauts.id/blog/wp-content/uploads/2022/09/Olahan-Keripik-Khas-Indonesia-yang-Bikin-Kamu-Ketagihan-1024x683.jpg,indonesian_food_nutrition_dataset,0,0,0.1,olahan,singkong,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,gorengan,keyword,singkong,singkong,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0727,keripik singkong berbumbu,keripik singkong berbumbu,481.0,2.2,19.7,73.6,https://www.primarasa.co.id/images/images/Keripik%20Singkong%20Balado%20-%20resep.jpg,indonesian_food_nutrition_dataset,0,0,0.5,olahan,singkong,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,gorengan,keyword,singkong,singkong,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0728,keripik tempe,keripik tempe,581.0,12.1,40.6,41.7,https://assets.pikiran-rakyat.com/crop/0x0:0x0/750x500/photo/2022/07/19/1076813219.png,indonesian_food_nutrition_dataset,0,0,0.4,olahan,kedelai,"lunch,dinner",False,False,False,False,False,False,True,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,gorengan,keyword,kedelai,kedelai,True,indonesian_food_recipes,keripik tempe,papan tempe tempe tepung tapioka tepung beras ketumbar bawang putih kaldu bubuk garam motto daun jeruk air minyak goreng,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0729,keripik tempe abadi murni,keripik tempe abadi murni,542.0,40.3,42.4,11.6,8597be9ee32588c99d9ad731093cd18a (640×640) (shopee.co.id),indonesian_food_nutrition_dataset,0,0,-47.2,olahan,kedelai,"lunch,dinner",False,False,False,False,False,False,True,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,gorengan,keyword,kedelai,kedelai,True,indonesian_food_recipes,keripik tempe,papan tempe tempe tepung tapioka tepung beras ketumbar bawang putih kaldu bubuk garam motto daun jeruk air minyak goreng,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0730,keripik tempe abadi sedang,keripik tempe abadi sedang,510.0,12.3,27.9,52.4,kripik_tempe_abadi.jpg (600×450) (bukalapak.com),indonesian_food_nutrition_dataset,0,0,0.1,olahan,kedelai,"lunch,dinner",False,False,False,False,False,False,True,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,gorengan,keyword,kedelai,kedelai,True,indonesian_food_recipes,keripik tempe,papan tempe tempe tepung tapioka tepung beras ketumbar bawang putih kaldu bubuk garam motto daun jeruk air minyak goreng,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0731,keripik tempe abadi telur,keripik tempe abadi telur,529.0,20.8,31.7,40.2,https://s2.bukalapak.com/img/7559256151/large/kripik_tempe_abadi.jpg,indonesian_food_nutrition_dataset,0,0,-0.3,olahan,telur,"lunch,dinner",False,False,False,False,False,True,True,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,lauk_hewani,keyword,telur,kedelai,True,indonesian_food_recipes,keripik tempe,papan tempe tempe tepung tapioka tepung beras ketumbar bawang putih kaldu bubuk garam motto daun jeruk air minyak goreng,True,True,True,breakfast|lunch|dinner,breakfast,food_context_rules_v1,animal_base_telur,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0732,keripik ubi,keripik ubi,486.0,0.2,23.9,67.6,https://kurio-img.kurioapps.com/21/09/02/38b4842e-bbd0-4c81-9ac4-2f41364dfbfc.jpe,indonesian_food_nutrition_dataset,0,0,-0.3,olahan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,gorengan,keyword,umbi,umbi,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0734,kerupuk aci,kerupuk aci,350.0,0.5,0.2,85.9,https://alatpresplastik.com/wp-content/uploads/2022/01/kekekeru.jpg,indonesian_food_nutrition_dataset,0,0,2.6,olahan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,gorengan,keyword,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0735,kerupuk cumi goreng,kerupuk cumi goreng,444.0,6.9,14.6,71.3,https://pesonanusantara.co.id/images/upload//p/e/pes-kerupuk-cumi-mgl.jpg,indonesian_food_nutrition_dataset,0,0,-0.2,gorengan,seafood,"lunch,dinner",False,False,False,False,True,False,False,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,lauk_hewani,orang_a_cooking_category,seafood,seafood,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,animal_base_seafood,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0736,kerupuk ikan berpati,kerupuk ikan berpati,342.0,16.0,0.4,65.6,https://cdns.klimg.com/merdeka.com/i/w/news/2022/01/30/1402857/content_images/670x335/20220130223844-1-kerupuk-ikan-patin-001-fellyanda-suci-agiesta.jpg,indonesian_food_nutrition_dataset,0,0,12.0,olahan,ikan,"lunch,dinner",False,False,False,False,True,False,False,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,lauk_hewani,keyword,ikan,ikan,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,animal_base_ikan,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0738,kerupuk kemplang goreng,kerupuk kemplang goreng,504.0,5.6,28.1,57.1,https://asset.kompas.com/crops/Qu-uGRiw6A4NINs_6VhIZBrvp1I=/0x386:667x831/750x500/data/photo/2021/05/12/609b4a1d9af08.jpg,indonesian_food_nutrition_dataset,0,0,0.3,gorengan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,gorengan,orang_a_cooking_category,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0739,kerupuk kemplang panggang,kerupuk kemplang panggang,356.0,9.7,1.1,76.9,https://cdns.klimg.com/merdeka.com/i/w/news/2020/11/20/1244821/content_images/670x335/20201120144433-1-ilustrasi-kemplang-001-tantri-setyorini.jpg,indonesian_food_nutrition_dataset,0,0,-0.3,bakar,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,gorengan,keyword,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0740,kerupuk kulit kerbau,kerupuk kulit kerbau,422.0,83.0,4.0,0.0,https://halalmui.org/wp-content/uploads/2022/09/2022-09-01-Kerupuk-Kulit-Kenali-Bahaya-dan-Potensi-Haramnya.jpg,indonesian_food_nutrition_dataset,0,1,54.0,olahan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,gorengan,keyword,daging_lain,daging_lain,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0742,kerupuk melinjo tebal goreng asin,kerupuk melinjo tebal goreng asin,431.0,11.1,16.2,63.0,https://assets.indozone.id/content/2021/10/31/qEsgvo3/gampang-ini-cara-membuat-emping-melinjo-yang-gurih-dan-renyah30_700.jpg,indonesian_food_nutrition_dataset,0,0,-11.2,gorengan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,gorengan,orang_a_cooking_category,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0743,kerupuk melinjo tebal goreng manis,kerupuk melinjo tebal goreng manis,439.0,10.0,16.4,65.7,https://assets.indozone.id/content/2021/10/31/qEsgvo3/gampang-ini-cara-membuat-emping-melinjo-yang-gurih-dan-renyah30_700.jpg,indonesian_food_nutrition_dataset,0,0,-11.4,gorengan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,gorengan,orang_a_cooking_category,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0744,kerupuk melinjo tipis goreng,kerupuk melinjo tipis goreng,485.0,11.5,24.5,59.1,https://assets.indozone.id/content/2021/10/31/qEsgvo3/gampang-ini-cara-membuat-emping-melinjo-yang-gurih-dan-renyah30_700.jpg,indonesian_food_nutrition_dataset,0,0,-17.9,gorengan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,gorengan,orang_a_cooking_category,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0745,kerupuk mie kuning goreng,kerupuk mie kuning goreng,476.0,0.1,21.1,71.3,https://id-test-11.slatic.net/p/b79efc608cc0f1f4b19fe026565838ae.jpg,indonesian_food_nutrition_dataset,0,0,0.5,gorengan,terigu,lunch,True,False,False,False,False,False,False,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,gorengan,orang_a_cooking_category,gandum,gandum,False,,,,False,True,False,lunch,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0746,kerupuk sayong,kerupuk sayong,46.7,17.3,17.3,81.3,https://filebroker-cdn.lazada.co.id/kf/S92719a0bfec8443981796f166617e6eav.jpg,indonesian_food_nutrition_dataset,0,1,-503.4,olahan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,gorengan,keyword,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
